eng-fiction;1773;Clauset top 5000 types;1.2077384039014578
eng-fiction;1773;PDF Regression top 5000 types;1.0940137123865905
eng-fiction;1774;Clauset top 5000 types;1.2109028410166502
eng-fiction;1774;PDF Regression top 5000 types;1.0581867798169187
eng-fiction;1775;Clauset top 5000 types;1.2150305948406457
eng-fiction;1775;PDF Regression top 5000 types;1.134708315593844
eng-fiction;1776;Clauset top 5000 types;1.2121922198683024
eng-fiction;1776;PDF Regression top 5000 types;1.1245127524079954
eng-fiction;1777;Clauset top 5000 types;1.2139409524947404
eng-fiction;1777;PDF Regression top 5000 types;1.0578144642441298
eng-fiction;1778;Clauset top 5000 types;1.2126622905582192
eng-fiction;1778;PDF Regression top 5000 types;1.1272342211881723
eng-fiction;1779;Clauset top 5000 types;1.2180145858973266
eng-fiction;1779;PDF Regression top 5000 types;1.089100950384823
eng-fiction;1780;Clauset top 5000 types;1.2022562999278306
eng-fiction;1780;PDF Regression top 5000 types;0.9812247153773898
eng-fiction;1781;Clauset top 5000 types;1.2111045869439838
eng-fiction;1781;PDF Regression top 5000 types;1.021024857957736
eng-fiction;1782;Clauset top 5000 types;1.208571644052863
eng-fiction;1782;PDF Regression top 5000 types;1.011943841965685
eng-fiction;1783;Clauset top 5000 types;1.211856780424714
eng-fiction;1783;PDF Regression top 5000 types;1.0586629319082879
eng-fiction;1784;Clauset top 5000 types;1.2165770456939935
eng-fiction;1784;PDF Regression top 5000 types;1.0358580286463277
eng-fiction;1785;Clauset top 5000 types;1.2090126451104877
eng-fiction;1785;PDF Regression top 5000 types;1.0789262391826664
eng-fiction;1786;Clauset top 5000 types;1.2136248034983874
eng-fiction;1786;PDF Regression top 5000 types;1.0660335084276729
eng-fiction;1787;Clauset top 5000 types;1.2071262001246217
eng-fiction;1787;PDF Regression top 5000 types;1.01742188071567
eng-fiction;1788;Clauset top 5000 types;1.2120460679382086
eng-fiction;1788;PDF Regression top 5000 types;1.038470752009342
eng-fiction;1789;Clauset top 5000 types;1.2162749626487495
eng-fiction;1789;PDF Regression top 5000 types;1.0624831780180937
eng-fiction;1790;Clauset top 5000 types;1.217115436717868
eng-fiction;1790;PDF Regression top 5000 types;1.0764387101188446
eng-fiction;1791;Clauset top 5000 types;1.2114113586395978
eng-fiction;1791;PDF Regression top 5000 types;1.0696562242873595
eng-fiction;1792;Clauset top 5000 types;1.2127793728560212
eng-fiction;1792;PDF Regression top 5000 types;1.069969498093022
eng-fiction;1793;Clauset top 5000 types;1.2136294921487571
eng-fiction;1793;PDF Regression top 5000 types;1.0416161099011494
eng-fiction;1794;Clauset top 5000 types;1.2148828353732826
eng-fiction;1794;PDF Regression top 5000 types;1.106478516505387
eng-fiction;1795;Clauset top 5000 types;1.2132318945974112
eng-fiction;1795;PDF Regression top 5000 types;1.0561735917230388
eng-fiction;1796;Clauset top 5000 types;1.2125659722834827
eng-fiction;1796;PDF Regression top 5000 types;1.0204215834595127
eng-fiction;1797;Clauset top 5000 types;1.212607634291053
eng-fiction;1797;PDF Regression top 5000 types;1.005562470163079
eng-fiction;1798;Clauset top 5000 types;1.2149427161365747
eng-fiction;1798;PDF Regression top 5000 types;1.077999253635439
eng-fiction;1799;Clauset top 5000 types;1.2093671070784333
eng-fiction;1799;PDF Regression top 5000 types;1.0241677120741384
eng-fiction;1800;Clauset top 5000 types;1.2131274046748877
eng-fiction;1800;PDF Regression top 5000 types;1.0314018949491057
eng-fiction;1801;Clauset top 5000 types;1.214012889787555
eng-fiction;1801;PDF Regression top 5000 types;1.005484192993113
eng-fiction;1802;Clauset top 5000 types;1.209451770707965
eng-fiction;1802;PDF Regression top 5000 types;1.0443745488874492
eng-fiction;1803;Clauset top 5000 types;1.2127778992801905
eng-fiction;1803;PDF Regression top 5000 types;1.0319364561642332
eng-fiction;1804;Clauset top 5000 types;1.2109376709908246
eng-fiction;1804;PDF Regression top 5000 types;1.027400841868603
eng-fiction;1805;Clauset top 5000 types;1.2153876020759344
eng-fiction;1805;PDF Regression top 5000 types;1.0410364630290765
eng-fiction;1806;Clauset top 5000 types;1.2165628457814452
eng-fiction;1806;PDF Regression top 5000 types;1.0431293249029334
eng-fiction;1807;Clauset top 5000 types;1.2115007109194993
eng-fiction;1807;PDF Regression top 5000 types;1.0179330531992317
eng-fiction;1808;Clauset top 5000 types;1.214811433926225
eng-fiction;1808;PDF Regression top 5000 types;1.0276492314369778
eng-fiction;1809;Clauset top 5000 types;1.2122866626828908
eng-fiction;1809;PDF Regression top 5000 types;1.047920050944549
eng-fiction;1810;Clauset top 5000 types;1.2152099692076446
eng-fiction;1810;PDF Regression top 5000 types;1.023414973333463
eng-fiction;1811;Clauset top 5000 types;1.2133974709361792
eng-fiction;1811;PDF Regression top 5000 types;1.0461493159533626
eng-fiction;1812;Clauset top 5000 types;1.2153774210065604
eng-fiction;1812;PDF Regression top 5000 types;1.0906004769177444
eng-fiction;1813;Clauset top 5000 types;1.212678231969476
eng-fiction;1813;PDF Regression top 5000 types;1.0401748285946313
eng-fiction;1814;Clauset top 5000 types;1.2148595260828736
eng-fiction;1814;PDF Regression top 5000 types;1.0307363371055378
eng-fiction;1815;Clauset top 5000 types;1.214200971648097
eng-fiction;1815;PDF Regression top 5000 types;1.0600828950969752
eng-fiction;1816;Clauset top 5000 types;1.212498723641038
eng-fiction;1816;PDF Regression top 5000 types;1.039912807551365
eng-fiction;1817;Clauset top 5000 types;1.2130968614667654
eng-fiction;1817;PDF Regression top 5000 types;1.0282211712554976
eng-fiction;1818;Clauset top 5000 types;1.2121761444956065
eng-fiction;1818;PDF Regression top 5000 types;1.0105576089978616
eng-fiction;1819;Clauset top 5000 types;1.2157377772778273
eng-fiction;1819;PDF Regression top 5000 types;1.0162092325925738
eng-fiction;1820;Clauset top 5000 types;1.2152264464646576
eng-fiction;1820;PDF Regression top 5000 types;1.0412310658447779
eng-fiction;1821;Clauset top 5000 types;1.214050532951951
eng-fiction;1821;PDF Regression top 5000 types;1.0401470000149544
eng-fiction;1822;Clauset top 5000 types;1.2150079553574324
eng-fiction;1822;PDF Regression top 5000 types;1.0366439597630634
eng-fiction;1823;Clauset top 5000 types;1.2130920388549566
eng-fiction;1823;PDF Regression top 5000 types;1.0351160619736854
eng-fiction;1824;Clauset top 5000 types;1.2151444620639087
eng-fiction;1824;PDF Regression top 5000 types;1.0615247925330138
eng-fiction;1825;Clauset top 5000 types;1.2130896275490524
eng-fiction;1825;PDF Regression top 5000 types;1.0283637735611495
eng-fiction;1826;Clauset top 5000 types;1.2133441542834045
eng-fiction;1826;PDF Regression top 5000 types;1.0236609204349814
eng-fiction;1827;Clauset top 5000 types;1.212065358385444
eng-fiction;1827;PDF Regression top 5000 types;1.0312905130047234
eng-fiction;1828;Clauset top 5000 types;1.2148643486946824
eng-fiction;1828;PDF Regression top 5000 types;1.0115485283023786
eng-fiction;1829;Clauset top 5000 types;1.2149243634194138
eng-fiction;1829;PDF Regression top 5000 types;1.0014171317690652
eng-fiction;1830;Clauset top 5000 types;1.2149624084681274
eng-fiction;1830;PDF Regression top 5000 types;1.0192473378717986
eng-fiction;1831;Clauset top 5000 types;1.2146856441348792
eng-fiction;1831;PDF Regression top 5000 types;1.0472081707097904
eng-fiction;1832;Clauset top 5000 types;1.2131036935001611
eng-fiction;1832;PDF Regression top 5000 types;1.0327087347973514
eng-fiction;1833;Clauset top 5000 types;1.2115254937857391
eng-fiction;1833;PDF Regression top 5000 types;1.0305146933725078
eng-fiction;1834;Clauset top 5000 types;1.2143704328685998
eng-fiction;1834;PDF Regression top 5000 types;1.0341006851165055
eng-fiction;1835;Clauset top 5000 types;1.2141650699824096
eng-fiction;1835;PDF Regression top 5000 types;1.037001162737352
eng-fiction;1836;Clauset top 5000 types;1.2155020051449537
eng-fiction;1836;PDF Regression top 5000 types;1.0427000429338737
eng-fiction;1837;Clauset top 5000 types;1.2144952849298716
eng-fiction;1837;PDF Regression top 5000 types;1.025061006640514
eng-fiction;1838;Clauset top 5000 types;1.2132773075252772
eng-fiction;1838;PDF Regression top 5000 types;1.0269290829278537
eng-fiction;1839;Clauset top 5000 types;1.213722997233272
eng-fiction;1839;PDF Regression top 5000 types;1.0418753888651295
eng-fiction;1840;Clauset top 5000 types;1.2128190254420044
eng-fiction;1840;PDF Regression top 5000 types;1.0417997903597636
eng-fiction;1841;Clauset top 5000 types;1.2136012262851001
eng-fiction;1841;PDF Regression top 5000 types;1.051304466746473
eng-fiction;1842;Clauset top 5000 types;1.2145621316879989
eng-fiction;1842;PDF Regression top 5000 types;1.048254846285616
eng-fiction;1843;Clauset top 5000 types;1.2126409906893971
eng-fiction;1843;PDF Regression top 5000 types;1.035089047703773
eng-fiction;1844;Clauset top 5000 types;1.2143417651206254
eng-fiction;1844;PDF Regression top 5000 types;1.0531131674640823
eng-fiction;1845;Clauset top 5000 types;1.2136518637090923
eng-fiction;1845;PDF Regression top 5000 types;1.0335958329215398
eng-fiction;1846;Clauset top 5000 types;1.213163976147771
eng-fiction;1846;PDF Regression top 5000 types;1.0418314476578385
eng-fiction;1847;Clauset top 5000 types;1.214768298342824
eng-fiction;1847;PDF Regression top 5000 types;1.055203439796281
eng-fiction;1848;Clauset top 5000 types;1.2138877698034047
eng-fiction;1848;PDF Regression top 5000 types;1.0662028682539848
eng-fiction;1849;Clauset top 5000 types;1.2144067364186049
eng-fiction;1849;PDF Regression top 5000 types;1.0365037801531458
eng-fiction;1850;Clauset top 5000 types;1.2137776535004379
eng-fiction;1850;PDF Regression top 5000 types;1.037350401936357
eng-fiction;1851;Clauset top 5000 types;1.2115055335313079
eng-fiction;1851;PDF Regression top 5000 types;1.020615056616474
eng-fiction;1852;Clauset top 5000 types;1.2143143030256034
eng-fiction;1852;PDF Regression top 5000 types;1.0357738401733498
eng-fiction;1853;Clauset top 5000 types;1.2136589636653663
eng-fiction;1853;PDF Regression top 5000 types;1.0496699068520154
eng-fiction;1854;Clauset top 5000 types;1.2143007729202508
eng-fiction;1854;PDF Regression top 5000 types;1.0408268762686737
eng-fiction;1855;Clauset top 5000 types;1.2132866848260164
eng-fiction;1855;PDF Regression top 5000 types;1.0626857657131432
eng-fiction;1856;Clauset top 5000 types;1.2128728779405356
eng-fiction;1856;PDF Regression top 5000 types;1.0386766352600834
eng-fiction;1857;Clauset top 5000 types;1.2131019520014525
eng-fiction;1857;PDF Regression top 5000 types;1.0532738109251478
eng-fiction;1858;Clauset top 5000 types;1.2132606963068249
eng-fiction;1858;PDF Regression top 5000 types;1.0485791129461552
eng-fiction;1859;Clauset top 5000 types;1.2146221464127303
eng-fiction;1859;PDF Regression top 5000 types;1.0414280279546029
eng-fiction;1860;Clauset top 5000 types;1.2134895024448633
eng-fiction;1860;PDF Regression top 5000 types;1.0465370724350769
eng-fiction;1861;Clauset top 5000 types;1.2134806609898805
eng-fiction;1861;PDF Regression top 5000 types;1.0629851624783628
eng-fiction;1862;Clauset top 5000 types;1.2139507316797973
eng-fiction;1862;PDF Regression top 5000 types;1.0728377412630565
eng-fiction;1863;Clauset top 5000 types;1.2135350493341686
eng-fiction;1863;PDF Regression top 5000 types;1.0699351331700304
eng-fiction;1864;Clauset top 5000 types;1.2133262034505605
eng-fiction;1864;PDF Regression top 5000 types;1.0642975137687052
eng-fiction;1865;Clauset top 5000 types;1.214201105609536
eng-fiction;1865;PDF Regression top 5000 types;1.0609929076513924
eng-fiction;1866;Clauset top 5000 types;1.2135422832518816
eng-fiction;1866;PDF Regression top 5000 types;1.0770896298012627
eng-fiction;1867;Clauset top 5000 types;1.2137806006520988
eng-fiction;1867;PDF Regression top 5000 types;1.05926743744026
eng-fiction;1868;Clauset top 5000 types;1.214126087203622
eng-fiction;1868;PDF Regression top 5000 types;1.079388822159216
eng-fiction;1869;Clauset top 5000 types;1.2137594347447158
eng-fiction;1869;PDF Regression top 5000 types;1.0695053414752822
eng-fiction;1870;Clauset top 5000 types;1.2139318431168793
eng-fiction;1870;PDF Regression top 5000 types;1.0650890046389025
eng-fiction;1871;Clauset top 5000 types;1.2139609127491713
eng-fiction;1871;PDF Regression top 5000 types;1.055472506101963
eng-fiction;1872;Clauset top 5000 types;1.2131342367082834
eng-fiction;1872;PDF Regression top 5000 types;1.0514410812497643
eng-fiction;1873;Clauset top 5000 types;1.213060022071004
eng-fiction;1873;PDF Regression top 5000 types;1.0756072827595742
eng-fiction;1874;Clauset top 5000 types;1.2138879037648438
eng-fiction;1874;PDF Regression top 5000 types;1.054234518873963
eng-fiction;1875;Clauset top 5000 types;1.2134503857046366
eng-fiction;1875;PDF Regression top 5000 types;1.0478232622323351
eng-fiction;1876;Clauset top 5000 types;1.213085340783
eng-fiction;1876;PDF Regression top 5000 types;1.059443236919266
eng-fiction;1877;Clauset top 5000 types;1.2134503857046366
eng-fiction;1877;PDF Regression top 5000 types;1.070208425556768
eng-fiction;1878;Clauset top 5000 types;1.2130707389861346
eng-fiction;1878;PDF Regression top 5000 types;1.0409908640384464
eng-fiction;1879;Clauset top 5000 types;1.213492047712207
eng-fiction;1879;PDF Regression top 5000 types;1.0495789338012835
eng-fiction;1880;Clauset top 5000 types;1.2139225997775793
eng-fiction;1880;PDF Regression top 5000 types;1.0636858599037575
eng-fiction;1881;Clauset top 5000 types;1.214848005399108
eng-fiction;1881;PDF Regression top 5000 types;1.0583587003633625
eng-fiction;1882;Clauset top 5000 types;1.2138073929399253
eng-fiction;1882;PDF Regression top 5000 types;1.0567550147180942
eng-fiction;1883;Clauset top 5000 types;1.2134323009103536
eng-fiction;1883;PDF Regression top 5000 types;1.0412898544454987
eng-fiction;1884;Clauset top 5000 types;1.213443553671241
eng-fiction;1884;PDF Regression top 5000 types;1.0592220944229378
eng-fiction;1885;Clauset top 5000 types;1.212874351516366
eng-fiction;1885;PDF Regression top 5000 types;1.0509428692077083
eng-fiction;1886;Clauset top 5000 types;1.2124995274096728
eng-fiction;1886;PDF Regression top 5000 types;1.0607481854395422
eng-fiction;1887;Clauset top 5000 types;1.2130961916595697
eng-fiction;1887;PDF Regression top 5000 types;1.057295424116263
eng-fiction;1888;Clauset top 5000 types;1.2130527881532909
eng-fiction;1888;PDF Regression top 5000 types;1.069426805186979
eng-fiction;1889;Clauset top 5000 types;1.2138028382509949
eng-fiction;1889;PDF Regression top 5000 types;1.0695567310274021
eng-fiction;1890;Clauset top 5000 types;1.2136071205884218
eng-fiction;1890;PDF Regression top 5000 types;1.0529774105025713
eng-fiction;1891;Clauset top 5000 types;1.2135646548122168
eng-fiction;1891;PDF Regression top 5000 types;1.0569604347284645
eng-fiction;1892;Clauset top 5000 types;1.2133808597177267
eng-fiction;1892;PDF Regression top 5000 types;1.0608323950996834
eng-fiction;1893;Clauset top 5000 types;1.2134821345657112
eng-fiction;1893;PDF Regression top 5000 types;1.0730219881064418
eng-fiction;1894;Clauset top 5000 types;1.214189852848649
eng-fiction;1894;PDF Regression top 5000 types;1.0748605391606936
eng-fiction;1895;Clauset top 5000 types;1.2150012572854758
eng-fiction;1895;PDF Regression top 5000 types;1.0804348951539682
eng-fiction;1896;Clauset top 5000 types;1.2142162432521582
eng-fiction;1896;PDF Regression top 5000 types;1.0784386812640996
