"Analysis";"Langauge Code";"Year";"Breakpoint 1";"Breakpoint 2";"alpha";"beta1";"beta2";"intercept"
"Double Breakpoint R";"eng-gb";1800;8.2451133433679;9.83183895351824;-0.985717579350416;-0.357464762298266;-0.361300606945059;15.7045850439636
"Double Breakpoint R";"eng-gb";1801;8.28985699581643;9.80653241237415;-0.995161476214991;-0.378460344360452;-0.385572034764528;16.0460021238359
"Double Breakpoint R";"eng-gb";1802;8.24132749878929;9.78311951273128;-0.970865606768318;-0.410472295212327;-0.388426021307124;15.6921465115439
"Double Breakpoint R";"eng-gb";1803;8.25330624402021;9.82878247163275;-0.996822039761663;-0.380998838790085;-0.398834867948291;16.0135383263095
"Double Breakpoint R";"eng-gb";1804;8.21234917538564;9.7257970491748;-0.976409145189821;-0.39276914765328;-0.377340092768651;15.8373712630666
"Double Breakpoint R";"eng-gb";1805;8.29416508706054;9.80570235193114;-0.986115644588802;-0.396122184177649;-0.361172323410175;16.0464134912156
"Double Breakpoint R";"eng-gb";1806;8.2657061052046;9.74036357198929;-0.982029073792745;-0.361380968277917;-0.407257161623367;16.1817011693881
"Double Breakpoint R";"eng-gb";1807;8.33153594052831;9.79595590418757;-0.982745529837018;-0.365358548667758;-0.371856834729397;16.2788674064746
"Double Breakpoint R";"eng-gb";1808;8.29551942933824;9.86773286277144;-1.00693525650894;-0.37123280073805;-0.363660785365177;16.4233692567421
"Double Breakpoint R";"eng-gb";1809;8.27722861686588;9.81066316799614;-0.992014615444366;-0.384948843652524;-0.374841853283113;16.2453577620276
"Double Breakpoint R";"eng-gb";1810;8.37968029970718;9.92633987122762;-0.991277390054307;-0.368703362542122;-0.369950120613622;16.6451167611078
"Double Breakpoint R";"eng-gb";1811;8.35212286128873;9.88572166173453;-1.01228978450033;-0.395055488154298;-0.380004829174847;16.5480754580841
"Double Breakpoint R";"eng-gb";1812;8.23027007565648;9.72491845226655;-1.00850552507283;-0.378363853263169;-0.380193870958047;16.6446441084313
"Double Breakpoint R";"eng-gb";1813;8.21486720728851;9.76210289363708;-0.989421287901261;-0.356023650967935;-0.447469854056901;16.4066731499168
"Double Breakpoint R";"eng-gb";1814;8.22973851782927;9.71211024444838;-0.992188551695498;-0.377890521492262;-0.366542600003477;16.3608638965635
"Double Breakpoint R";"eng-gb";1815;8.20516193356176;9.78356941031699;-0.990728087871707;-0.389533193476576;-0.394328487755297;16.3386234713012
"Double Breakpoint R";"eng-gb";1816;8.29471023102284;9.79128447219205;-0.987053270168494;-0.399894610805;-0.413483144272893;16.3618700557153
"Double Breakpoint R";"eng-gb";1817;8.1991994843436;9.73075156620298;-0.984862262558773;-0.415574314837327;-0.40315522996901;16.3568002036929
"Double Breakpoint R";"eng-gb";1818;8.27176189355652;9.73906412906342;-0.983494321383043;-0.412963735121668;-0.378812260604114;16.3646661272644
"Double Breakpoint R";"eng-gb";1819;8.25640504195261;9.76420225937945;-0.984755293190302;-0.403674199167466;-0.387241735193985;16.2870938571287
"Double Breakpoint R";"eng-gb";1820;8.25168426720535;9.74434360061536;-0.991061146515652;-0.419751509621198;-0.422381914339185;16.7057614854219
"Double Breakpoint R";"eng-gb";1821;8.34875695426384;9.8237394686209;-0.992633332758422;-0.379628145951261;-0.379436143874223;16.507993257169
"Double Breakpoint R";"eng-gb";1822;8.27518280489718;9.76784732563024;-0.993476843804947;-0.396038170214739;-0.385984926806532;16.7589034088711
"Double Breakpoint R";"eng-gb";1823;8.22246551056742;9.69540529084894;-0.995904386268026;-0.383701790431902;-0.400206820182683;16.7863168237291
"Double Breakpoint R";"eng-gb";1824;8.24938291294545;9.72237498508999;-0.996549258962818;-0.378069691748665;-0.404941402194725;16.9709346393052
"Double Breakpoint R";"eng-gb";1825;8.29719209565481;9.77899253436131;-0.988780252646739;-0.394865672660236;-0.405446770124462;16.9842843429733
"Double Breakpoint R";"eng-gb";1826;8.31504561996714;9.80964877808509;-0.991642595909706;-0.393104481338959;-0.409062964680053;16.789430302475
"Double Breakpoint R";"eng-gb";1827;8.29619697498419;9.80769451720918;-0.986046748360427;-0.393387209017344;-0.410005869518197;16.6682542065939
"Double Breakpoint R";"eng-gb";1828;8.28327568340564;9.78555017500702;-0.986721768355241;-0.400373002675252;-0.403435034229074;16.7555164553766
"Double Breakpoint R";"eng-gb";1829;8.27359387126027;9.73610200012172;-0.985000262900901;-0.387827046381008;-0.385068028416326;16.7022092293821
"Double Breakpoint R";"eng-gb";1830;8.34185965913406;9.77200763174424;-0.999133066012652;-0.406985207880756;-0.377079161570488;17.0788150963815
"Double Breakpoint R";"eng-gb";1831;8.34122519831787;9.81141919705803;-0.987352773388018;-0.433095832351149;-0.403209045749945;16.7632617833527
"Double Breakpoint R";"eng-gb";1832;8.37889497058442;9.87219786035007;-0.99364110848559;-0.421966505424279;-0.390243093191961;16.787622027009
"Double Breakpoint R";"eng-gb";1833;8.38687358940128;9.88359949921474;-0.995085711085843;-0.413504434339668;-0.409195581014827;16.8551957293256
"Double Breakpoint R";"eng-gb";1834;8.27629998574607;9.69171026272065;-0.975502519101262;-0.364652016848567;-0.407806772868002;16.6997656590328
"Double Breakpoint R";"eng-gb";1835;8.30731204807376;9.78239358413489;-0.980754733388282;-0.415856705800778;-0.398591694125921;16.8278056570497
"Double Breakpoint R";"eng-gb";1836;8.38586197694291;9.80447123159884;-0.987554630811085;-0.430778920248904;-0.395385779256958;16.8168877915404
"Double Breakpoint R";"eng-gb";1837;8.29246853725137;9.81939606372286;-0.989638795835355;-0.383302913467215;-0.386886687605016;16.9738882692747
"Double Breakpoint R";"eng-gb";1838;8.33819818220536;9.81646564351642;-0.986615604222692;-0.402669117674709;-0.36883155314465;17.0080712834516
"Double Breakpoint R";"eng-gb";1839;8.4466968548462;9.86292403671611;-1.00955669243484;-0.422134489881181;-0.334315115377188;17.2403447944065
"Double Breakpoint R";"eng-gb";1840;8.36690976032377;9.83444852123119;-0.994654982260646;-0.404924260781521;-0.361596870451407;17.1760089381596
"Double Breakpoint R";"eng-gb";1841;8.45215512153072;9.95380376737033;-1.00022747734199;-0.420058522325351;-0.347119847487317;17.0623905423371
"Double Breakpoint R";"eng-gb";1842;8.41061809337349;9.92629347146463;-1.00112311917783;-0.400668086591701;-0.387281747180508;17.0098460641178
"Double Breakpoint R";"eng-gb";1843;8.38797288888645;9.891228513536;-1.00498244611352;-0.391823048326653;-0.365038248906106;17.1143144066755
"Double Breakpoint R";"eng-gb";1844;8.42241425868668;9.92032796215199;-1.007715078237;-0.397871678229104;-0.380776983939689;17.2350268270728
"Double Breakpoint R";"eng-gb";1845;8.40282020639363;9.8772849494335;-0.999454018356585;-0.387972868235929;-0.369796935538637;17.2409119014269
"Double Breakpoint R";"eng-gb";1846;8.41599730472221;9.87224834281598;-0.992758541565288;-0.399680973358964;-0.377385460927932;17.1146564699963
"Double Breakpoint R";"eng-gb";1847;8.34850327808213;9.87168756184034;-0.987147258462564;-0.391038108506174;-0.368879699596263;17.1133341091639
"Double Breakpoint R";"eng-gb";1848;8.37488410429951;9.73740717359226;-0.993339657239338;-0.375757177341785;-0.355742724024628;17.1575308893553
"Double Breakpoint R";"eng-gb";1849;8.37217108793219;9.83004360206422;-0.986338182290003;-0.39164972744799;-0.38466704766789;17.0541407248202
"Double Breakpoint R";"eng-gb";1850;8.38607750080749;9.84017412140666;-0.988354002688913;-0.373176177856082;-0.394243762122208;17.1665431666918
"Double Breakpoint R";"eng-gb";1851;8.44352041694139;9.97259949354843;-0.993540689421571;-0.402813496034297;-0.38790926848612;17.1879506820049
"Double Breakpoint R";"eng-gb";1852;8.43838003914463;9.87476861072007;-0.993739921617594;-0.405881457897107;-0.356776109317633;17.3091668362362
"Double Breakpoint R";"eng-gb";1853;8.4265570838729;9.89988478172886;-0.994330632990355;-0.403061018057827;-0.372831179414023;17.4416982666228
"Double Breakpoint R";"eng-gb";1854;8.47691147309347;9.91978302682422;-0.993195622934748;-0.404311432279085;-0.38496977907118;17.4439394233941
"Double Breakpoint R";"eng-gb";1855;8.45357788664017;9.88301530742694;-0.988724515482884;-0.396124915283377;-0.356057295044274;17.2557235380274
"Double Breakpoint R";"eng-gb";1856;8.58451552004801;10.0389097783433;-1.00360903914093;-0.417267759329824;-0.375978204567351;17.3037049744182
"Double Breakpoint R";"eng-gb";1857;8.48308559729926;9.9423140452677;-0.995138855298897;-0.379359050407424;-0.397710161940754;17.3420231244949
"Double Breakpoint R";"eng-gb";1858;8.49729582961417;10.010843816886;-0.988289618856935;-0.394451782956543;-0.374525920841909;17.2529118591814
"Double Breakpoint R";"eng-gb";1859;8.50198620417598;9.98978790613136;-0.992108936361281;-0.412379067115304;-0.391119126806562;17.2287303788038
"Double Breakpoint R";"eng-gb";1860;8.53906264507754;10.0279190850126;-0.996392457980894;-0.412226408187234;-0.379253462912525;17.2818906062616
"Double Breakpoint R";"eng-gb";1861;8.51485512777737;9.9856171791738;-1.00113755002259;-0.399079699179018;-0.397626454907776;17.2025143103523
"Double Breakpoint R";"eng-gb";1862;8.57853597113056;10.0328995986347;-1.00971091169752;-0.420932565985373;-0.362772409311793;17.3142078051531
"Double Breakpoint R";"eng-gb";1863;8.48205010579275;9.94218481904561;-1.00536189425599;-0.391944076677352;-0.393468506938252;17.1981813608265
"Double Breakpoint R";"eng-gb";1864;8.68531165842613;10.1297263159982;-1.01021355786359;-0.414658068092333;-0.367986097082388;17.2666017020259
"Double Breakpoint R";"eng-gb";1865;8.63261385456383;10.065192098004;-1.00723373732222;-0.40373457232578;-0.340432361392986;17.3841498965328
"Double Breakpoint R";"eng-gb";1866;8.66945643206827;10.1544355315431;-1.01352200962955;-0.417222612354738;-0.347253491052072;17.3921876232641
"Double Breakpoint R";"eng-gb";1867;8.62169989664749;10.0603473723411;-1.00492848542591;-0.413575057795591;-0.329341498668611;17.3698654827745
"Double Breakpoint R";"eng-gb";1868;8.6373364008112;10.0709282429427;-1.0134630687687;-0.396907958844185;-0.333916763625553;17.4276448989837
"Double Breakpoint R";"eng-gb";1869;8.74283973954877;10.1836133269713;-1.02077933517032;-0.421549626417448;-0.298735343465731;17.5301651584549
"Double Breakpoint R";"eng-gb";1870;8.6362404053032;10.0389705172611;-1.01543888088464;-0.404477286427785;-0.337048426049762;17.496283551798
"Double Breakpoint R";"eng-gb";1871;8.65258385256112;10.1668152257234;-1.01288567879388;-0.409219399871949;-0.346726065184371;17.4550204583696
"Double Breakpoint R";"eng-gb";1872;8.61809062319811;10.1254997845704;-1.00703183795774;-0.41335825940184;-0.338366741563536;17.4164315624926
"Double Breakpoint R";"eng-gb";1873;8.67962755092975;10.1587586265267;-1.01854458123602;-0.409067240916531;-0.31401020920473;17.5132439064985
"Double Breakpoint R";"eng-gb";1874;8.68740217971541;10.2022144672818;-1.01731753877825;-0.409091996805334;-0.327823838392966;17.6150936601628
"Double Breakpoint R";"eng-gb";1875;8.70809287061153;10.1430627089472;-1.02159559637341;-0.411924265463739;-0.341369108486158;17.7027974225194
"Double Breakpoint R";"eng-gb";1876;8.63883111035769;10.1198651377254;-1.01100578641091;-0.402365921989135;-0.335077768300433;17.6028698230717
"Double Breakpoint R";"eng-gb";1877;8.6795534694089;10.0988809235539;-1.00418482088857;-0.429003404626541;-0.330999972449055;17.5872680085943
"Double Breakpoint R";"eng-gb";1878;8.70545699370851;10.1617750927421;-1.01110881640517;-0.412777329732841;-0.339992454872948;17.6057799682603
"Double Breakpoint R";"eng-gb";1879;8.75712450576745;10.2212556568464;-1.02022714675981;-0.428834624652013;-0.306865292177661;17.6442664214853
"Double Breakpoint R";"eng-gb";1880;8.73870835370466;10.2910917863459;-1.01476818749773;-0.434288595478662;-0.325409471846667;17.664234970791
"Double Breakpoint R";"eng-gb";1881;8.6882957631961;10.2159194119987;-1.00961134883885;-0.431225680088922;-0.322483259051043;17.6010346067442
"Double Breakpoint R";"eng-gb";1882;8.6809292101399;10.1460376620784;-1.01352128205868;-0.409667330047202;-0.346282669613046;17.7409046039335
"Double Breakpoint R";"eng-gb";1883;8.74450215664431;10.2523918729734;-1.0248981488941;-0.426357504736255;-0.334046843045655;17.9100487857158
"Double Breakpoint R";"eng-gb";1884;8.7020396839811;10.1465934865371;-1.01600977881962;-0.417732094389173;-0.353005507073692;17.7397668968925
"Double Breakpoint R";"eng-gb";1885;8.72284272697938;10.1952253284819;-1.015348099784;-0.417541864501761;-0.341567934459952;17.781074837154
"Double Breakpoint R";"eng-gb";1886;8.68662134960622;10.1252793142184;-1.00353835157476;-0.418900795373418;-0.318290062898611;17.3521771804966
"Double Breakpoint R";"eng-gb";1887;8.69485536056703;10.1659478742668;-1.01049283435883;-0.418829582680515;-0.337829013448091;17.561770097066
"Double Breakpoint R";"eng-gb";1888;8.75164565593407;10.2546660064529;-1.01427513768259;-0.426175708179979;-0.309997186873926;17.5611025914099
"Double Breakpoint R";"eng-gb";1889;8.72504152990256;10.2616758186705;-1.00483081404202;-0.417737800923388;-0.306517227494096;17.4283823684274
"Double Breakpoint R";"eng-gb";1890;8.73016908723962;10.2053171565919;-1.00262840438155;-0.431964005117514;-0.328220702398845;17.4037645776725
"Double Breakpoint R";"eng-gb";1891;8.68861179593209;10.2134799489367;-1.00154423650638;-0.427616480623691;-0.30178688082712;17.4718178256915
"Double Breakpoint R";"eng-gb";1892;8.67430350555725;10.2316382766502;-0.998765957488077;-0.432955266396972;-0.30259178420219;17.4698979846694
"Double Breakpoint R";"eng-gb";1893;8.70044068719664;10.2598564339276;-1.00139220536605;-0.432774058117739;-0.334388624174149;17.4790489115713
"Double Breakpoint R";"eng-gb";1894;8.71139308123142;10.2665387123523;-0.998466489639257;-0.416367876985678;-0.304818801257713;17.4125255706372
"Double Breakpoint R";"eng-gb";1895;8.75420049464469;10.3107642908754;-1.01207853161485;-0.42229392133994;-0.303398805387799;17.5950423509677
"Double Breakpoint R";"eng-gb";1896;8.7568387214031;10.2737590177792;-1.0093779457993;-0.428731535805517;-0.31328297027469;17.5614834180467
"Double Breakpoint R";"eng-gb";1897;8.70900597872614;10.3092328748567;-1.0014111389415;-0.426163996932836;-0.317719989556131;17.4985504001746
"Double Breakpoint R";"eng-gb";1898;8.74354261422556;10.3108700422796;-1.0033165841258;-0.428205652827389;-0.318972452131109;17.5428427874876
"Double Breakpoint R";"eng-gb";1899;8.69107551530487;10.2712400553152;-1.00354041379077;-0.428013836748498;-0.310383519427685;17.5228822585878
"Double Breakpoint R";"eng-gb";1900;8.6589710966365;10.2753255228683;-0.996059739914647;-0.416605330537355;-0.31443470260771;17.4500609656999
"Double Breakpoint R";"eng-gb";1901;8.77216494385517;10.3797966737775;-1.0055171514326;-0.434289311478033;-0.304027141046367;17.5736258223134
"Double Breakpoint R";"eng-gb";1902;8.72214330881369;10.3181145852815;-1.00096968478188;-0.419837429143012;-0.343042090110476;17.6233994481017
"Double Breakpoint R";"eng-gb";1903;8.69747051693881;10.2497538624968;-1.00055530937352;-0.430907532333066;-0.309006006955055;17.6076387009638
"Double Breakpoint R";"eng-gb";1904;8.69944735406715;10.3174442531407;-0.999437191675393;-0.437258832362789;-0.309701358129595;17.6790612442687
"Double Breakpoint R";"eng-gb";1905;8.73786025133062;10.3982100181837;-0.997244377678902;-0.447340502891808;-0.322606471061819;17.5908780738495
"Double Breakpoint R";"eng-gb";1906;8.75681732486624;10.3696735361744;-1.00130571433101;-0.43656407052797;-0.319117852746769;17.7480096283613
"Double Breakpoint R";"eng-gb";1907;8.65417600314878;10.2844733222341;-0.991526103570962;-0.441805039215118;-0.309759306196003;17.6387790636003
"Double Breakpoint R";"eng-gb";1908;8.68092201245839;10.324654539324;-0.993219953384175;-0.441492604146507;-0.310993045089861;17.6674529589421
"Double Breakpoint R";"eng-gb";1909;8.68330224219174;10.3659260189195;-0.988785642105522;-0.456571503805298;-0.309462078895335;17.075028794317
"Double Breakpoint R";"eng-gb";1910;8.74646051745161;10.4343302897132;-0.995823688900433;-0.437415424081598;-0.317636360020366;17.1653088826662
"Double Breakpoint R";"eng-gb";1911;8.66346398126255;10.3181015393862;-0.991248234238476;-0.451416867075864;-0.343460766811024;17.1776688395622
"Double Breakpoint R";"eng-gb";1912;8.71303915774854;10.3758490090141;-0.991546149596885;-0.466447330923958;-0.316234460387362;17.2830905056196
"Double Breakpoint R";"eng-gb";1913;8.70500537086734;10.4019860627247;-0.989647418595105;-0.463945392650924;-0.308716354550069;17.1432173192059
"Double Breakpoint R";"eng-gb";1914;8.63711083834444;10.330238264082;-0.992534207304681;-0.44583945044969;-0.319997860847453;17.093423457604
"Double Breakpoint R";"eng-gb";1915;8.64688750859822;10.3577427317464;-0.983943529230522;-0.444375923821922;-0.322598072244353;16.7328700704816
"Double Breakpoint R";"eng-gb";1916;8.61354000398487;10.3227304760116;-0.984763610439579;-0.434206396912493;-0.34799688034984;16.4133080870375
"Double Breakpoint R";"eng-gb";1917;8.58601565488111;10.2673530412314;-0.985967797503694;-0.463266646801855;-0.341917632689251;16.4089439929248
"Double Breakpoint R";"eng-gb";1918;8.58017821664903;10.3198846166765;-0.982858393542841;-0.4739606889533;-0.333618647472187;16.3003263312607
"Double Breakpoint R";"eng-gb";1919;8.63125754704399;10.3841581716172;-0.990515425856776;-0.464192972787262;-0.329678393449285;16.666863355446
"Double Breakpoint R";"eng-gb";1920;8.62082820434958;10.4333860427819;-0.979595591373354;-0.489213601632746;-0.340225968741996;17.0407087589932
"Double Breakpoint R";"eng-gb";1921;8.61021951457785;10.3308059172143;-0.977750736587801;-0.452400367244575;-0.327997722806804;16.9073773002472
"Double Breakpoint R";"eng-gb";1922;8.61815907471229;10.3823820775964;-0.980762710672473;-0.448604385579763;-0.328152945888494;16.8847191270398
"Double Breakpoint R";"eng-gb";1923;8.58579127076364;10.2404410396339;-0.984196799902601;-0.435651195105748;-0.287862738840683;17.2062461324579
"Double Breakpoint R";"eng-gb";1924;8.56717997875158;10.2232866523887;-0.983810381272826;-0.432281530037505;-0.315176337223394;17.2024609115903
"Double Breakpoint R";"eng-gb";1925;8.63168491682134;10.2236191264485;-0.991172612454717;-0.431617960064087;-0.307009048678134;17.2481839722835
"Double Breakpoint R";"eng-gb";1926;8.63963499435761;10.3048490406068;-0.987158097631542;-0.437863289871264;-0.270497036467454;17.0744527904127
"Double Breakpoint R";"eng-gb";1927;8.67336487904086;10.3128239685364;-0.991889313681084;-0.442074274873894;-0.297885472947071;17.2484369968776
"Double Breakpoint R";"eng-gb";1928;8.6867300235247;10.4019485021626;-0.993618165358523;-0.455167124387122;-0.293987904893905;17.2440872534452
"Double Breakpoint R";"eng-gb";1929;8.70562351297722;10.3792694362756;-0.997792600194843;-0.438818464922202;-0.307575648443763;17.1866481935335
"Double Breakpoint R";"eng-gb";1930;8.70280298016542;10.3340789619412;-0.994923535596522;-0.450544265742807;-0.289525169599908;17.2400808054201
"Double Breakpoint R";"eng-gb";1931;8.67441526053539;10.4586688862578;-0.992940277516389;-0.452363653028795;-0.32420399353897;17.1951391758131
"Double Breakpoint R";"eng-gb";1932;8.6544163837507;10.4163151404489;-0.996257660046059;-0.457996283013662;-0.337797173281278;17.090338278461
"Double Breakpoint R";"eng-gb";1933;8.66750303764379;10.4594515547739;-0.991860185445867;-0.472351284663417;-0.312233327365718;16.8984096073674
"Double Breakpoint R";"eng-gb";1934;8.6002834907145;10.3515275754811;-0.979784377805891;-0.4517861949272;-0.340607258818447;16.941871081547
"Double Breakpoint R";"eng-gb";1935;8.61781682745304;10.3857075547391;-0.983099106702278;-0.470003212327607;-0.327743021164252;16.9899488346831
"Double Breakpoint R";"eng-gb";1936;8.5993440078356;10.4186766787493;-0.97889980566191;-0.470201969985443;-0.321560112463762;17.0072928561846
"Double Breakpoint R";"eng-gb";1937;8.59805930966983;10.4019396165371;-0.976553321829628;-0.478864179828852;-0.310681218793103;16.9238540837321
"Double Breakpoint R";"eng-gb";1938;8.6169940495766;10.4158216100289;-0.980114272375769;-0.483218434670601;-0.321921753719489;17.0046951120943
"Double Breakpoint R";"eng-gb";1939;8.6135716198017;10.431425906114;-0.977789283750911;-0.490739220221034;-0.30453619127516;16.8476180992235
"Double Breakpoint R";"eng-gb";1940;8.51073953253833;10.3036884237749;-0.961404955673123;-0.481280958390213;-0.290542485284781;16.5323716229214
"Double Breakpoint R";"eng-gb";1941;8.5745758495505;10.3215362294721;-0.972658428710547;-0.455770309255739;-0.308750470799405;16.2329254919466
"Double Breakpoint R";"eng-gb";1942;8.47173527785463;10.272746134171;-0.964321229006014;-0.49477319497302;-0.328195899815818;16.0878722403593
"Double Breakpoint R";"eng-gb";1943;8.48963353427654;10.2556224165884;-0.969126206984032;-0.484145781843644;-0.34834258638045;16.1725350050971
"Double Breakpoint R";"eng-gb";1944;8.52132715605783;10.3268007661166;-0.975352776134572;-0.494294086172138;-0.347173771116819;16.1875375503461
"Double Breakpoint R";"eng-gb";1945;8.53933045263171;10.3783850731343;-0.972870591728351;-0.483407913593875;-0.354844751304427;16.4133200262495
"Double Breakpoint R";"eng-gb";1946;8.57982528435485;10.4002756719006;-0.976393633719029;-0.476709469686849;-0.344482937901424;16.8641900740564
"Double Breakpoint R";"eng-gb";1947;8.57238337494591;10.4670446214976;-0.971208788666042;-0.492302232564072;-0.343424498767417;16.9454173157815
"Double Breakpoint R";"eng-gb";1948;8.62138304178984;10.4657653714564;-0.977264268739502;-0.485840318027143;-0.333668511738688;17.0905693895491
"Double Breakpoint R";"eng-gb";1949;8.57793565814003;10.4618736837285;-0.975209667765317;-0.482886191580538;-0.346368752088658;17.2185493636665
"Double Breakpoint R";"eng-gb";1950;8.56010606611661;10.4497716614185;-0.973569112888835;-0.472825738922342;-0.348665640966139;17.1741391241763
"Double Breakpoint R";"eng-gb";1951;8.6041389846787;10.4849224274217;-0.979881748017638;-0.484360786029912;-0.320628861088158;17.2707243116846
"Double Breakpoint R";"eng-gb";1952;8.5962504545752;10.4603706456202;-0.975136867841843;-0.454534647770373;-0.330413510504691;17.3081304149624
"Double Breakpoint R";"eng-gb";1953;8.56271535186022;10.4249134406487;-0.971543256179087;-0.46786873723869;-0.300742377039589;17.1787628692739
"Double Breakpoint R";"eng-gb";1954;8.56208756372592;10.4262498253381;-0.966417440388297;-0.462168231479776;-0.311999119957648;17.1356459859179
"Double Breakpoint R";"eng-gb";1955;8.51551324698847;10.4180540355655;-0.966159630649874;-0.463776521319721;-0.329372684098414;17.1373355693474
"Double Breakpoint R";"eng-gb";1956;8.55173114182009;10.4216422920582;-0.970253447404995;-0.472954952534818;-0.305321201440582;17.2063680773218
"Double Breakpoint R";"eng-gb";1957;8.50642310299943;10.4593691040867;-0.958281538494475;-0.481552916308739;-0.311897987248239;17.2434407071733
"Double Breakpoint R";"eng-gb";1958;8.56254809690166;10.5015087394735;-0.967320152097316;-0.46013884123635;-0.299348865650448;17.2159386991808
"Double Breakpoint R";"eng-gb";1959;8.50296580639273;10.3579450621828;-0.951733311880696;-0.455182655260701;-0.303506343195072;17.0665953121214
"Double Breakpoint R";"eng-gb";1960;8.50064670299522;10.466921245187;-0.955703825120963;-0.481441139905221;-0.298141730678914;17.3656336129628
"Double Breakpoint R";"eng-gb";1961;8.52662032527958;10.4293781020785;-0.960731122993716;-0.471991995779333;-0.27931797722782;17.481095187446
"Double Breakpoint R";"eng-gb";1962;8.47404310872655;10.3550748263559;-0.955763649808322;-0.46166867000536;-0.276234536304641;17.5011121288655
"Double Breakpoint R";"eng-gb";1963;8.46142034900702;10.3868606662647;-0.950845769096521;-0.449871333119235;-0.304885639640127;17.4491968563517
"Double Breakpoint R";"eng-gb";1964;8.46340958037901;10.4037307714083;-0.947835127740126;-0.467371639218401;-0.278995791911915;17.4478355167117
"Double Breakpoint R";"eng-gb";1965;8.46148397531993;10.3586036858883;-0.947884420860432;-0.4594782396394;-0.279022017782308;17.5595559272626
"Double Breakpoint R";"eng-gb";1966;8.45564077033882;10.4577330440794;-0.949532321685202;-0.4763205969183;-0.276734645378202;17.5783902374611
"Double Breakpoint R";"eng-gb";1967;8.41913174299691;10.3895455498367;-0.945045520309234;-0.461061445849234;-0.264647462383249;17.6096153167903
"Double Breakpoint R";"eng-gb";1968;8.49169632329891;10.4358517737598;-0.950231394845239;-0.472720021447801;-0.284992313198987;17.7235084709594
"Double Breakpoint R";"eng-gb";1969;8.50178465612453;10.4876131389039;-0.946326427149482;-0.4810505313504;-0.2787671507234;17.6968079729241
"Double Breakpoint R";"eng-gb";1970;8.45053606095331;10.4065427358995;-0.939690852494067;-0.481055381376747;-0.266828662530342;17.6580183892241
"Double Breakpoint R";"eng-gb";1971;8.45253487535798;10.4135846994622;-0.940370562060675;-0.469507465531232;-0.25051780281278;17.7069421870823
"Double Breakpoint R";"eng-gb";1972;8.42876831755667;10.3914622594203;-0.938696776912699;-0.470523109414998;-0.268670234740731;17.686982873388
"Double Breakpoint R";"eng-gb";1973;8.42348287646939;10.4259053065998;-0.936228683611566;-0.476872678686923;-0.279413288464757;17.6559194751398
"Double Breakpoint R";"eng-gb";1974;8.42206751323912;10.424165929833;-0.93322727052286;-0.468683609277607;-0.265005452667002;17.4958480673904
"Double Breakpoint R";"eng-gb";1975;8.41123067113114;10.4293182567631;-0.932006143351826;-0.475135278554088;-0.258331273490207;17.6095602918177
"Double Breakpoint R";"eng-gb";1976;8.43109558297855;10.4473601457527;-0.932683940900194;-0.473683458441896;-0.249740395973779;17.6202483267868
"Double Breakpoint R";"eng-gb";1977;8.40154455407631;10.3983174818219;-0.926661950664918;-0.469938446026128;-0.253441331436263;17.5797555082345
"Double Breakpoint R";"eng-gb";1978;8.4347920504435;10.4577446422987;-0.932087989525778;-0.468038346245805;-0.26723253044509;17.6160766272279
"Double Breakpoint R";"eng-gb";1979;8.37892307573697;10.3418804543059;-0.926741223199119;-0.465107879197976;-0.258843645519882;17.614084898515
"Double Breakpoint R";"eng-gb";1980;8.4028094580244;10.3952227719923;-0.929911827872221;-0.464924633172176;-0.263631228782952;17.665027275723
"Double Breakpoint R";"eng-gb";1981;8.4073090681903;10.4309639739716;-0.92814292367538;-0.478505364628435;-0.252478842065273;17.641205067453
"Double Breakpoint R";"eng-gb";1982;8.42858468333797;10.4718456213465;-0.933010082116958;-0.472531860841066;-0.265504606260717;17.73285297739
"Double Breakpoint R";"eng-gb";1983;8.42536073553557;10.4919974019446;-0.931599182506321;-0.481482395803582;-0.265942863446067;17.7460026704503
"Double Breakpoint R";"eng-gb";1984;8.40279001584442;10.3941461880702;-0.931793141162562;-0.466088949461624;-0.27161619300973;17.77991359383
"Double Breakpoint R";"eng-gb";1985;8.42832248997839;10.3895867273529;-0.930735616604888;-0.469762643326228;-0.263540613913019;17.8379634399804
"Double Breakpoint R";"eng-gb";1986;8.42880551825514;10.4272696964618;-0.93274983705154;-0.478767335346053;-0.266697822797229;17.9129393285792
"Double Breakpoint R";"eng-gb";1987;8.43132856211841;10.4334665295068;-0.931784056646679;-0.480980142218755;-0.264482915981623;17.8697486569663
"Double Breakpoint R";"eng-gb";1988;8.4031054832292;10.422765016219;-0.930134251570526;-0.488274321388256;-0.255417562486289;17.9019666608061
"Double Breakpoint R";"eng-gb";1989;8.42030662927804;10.3911440464927;-0.929902381632474;-0.481548254716033;-0.251759241148639;17.9917673433967
"Double Breakpoint R";"eng-gb";1990;8.42602690728239;10.3876652578939;-0.931581288513565;-0.490813517880303;-0.233244138459058;18.0371264597733
"Double Breakpoint R";"eng-gb";1991;8.39202072597742;10.3781716034603;-0.930274041659156;-0.477856011824818;-0.263657295112189;17.9427631279667
"Double Breakpoint R";"eng-gb";1992;8.39310730105385;10.3275866934472;-0.927451578060988;-0.479886177381621;-0.250854453765212;18.0471587257911
"Double Breakpoint R";"eng-gb";1993;8.37552078304669;10.2788292926205;-0.927131864334883;-0.479498873126716;-0.256458266351692;18.0218145873756
